Transaction_ID,Date,Brand_Name,Product_Category,Region,Sales_Channel,Units_Sold,Unit_Price,Revenue,Cost,Profit
TXN-5453,12/4/2024,Reckit,Toiletry,Benin City,Wholesaler,2000,504,1008000,3000,1005000
TXN-8104,4/3/2024,Reckit,Personal Care,Abuja,Distributor,3000,675,2025000,3000,2022000
TXN-5075,1/25/2024,Pepsico,Household,Kano,Distributor,118,913,107734,0,107734
TXN-9977,12/17/2024,Dangote,Beverage,Jos,Retail Store,45,161,7245,1000,6245
TXN-3095,12/20/2024,Nestlee,Grocery,Jos,Wholesaler,273,753,205569,7351,198218
TXN-5410,9/1/2024,Indommee,Toiletry,Abuja,Wholesaler,34,948,32232,1000,31232
TXN-4944,11/13/2024,Indommee,Dairy,Port Harcourt,Wholesaler,285,462,131670,4832,126838
TXN-5030,7/7/2024,Indommee,Snack,Kano,Online,20,113,2260,5468,-3208
TXN-823,4/12/2024,P&G,Household,Abuja,Online,3000,346,1038000,0,1038000
TXN-3669,8/3/2024,Reckit,Beverage,Benin City,Online,2000,449,898000,3000,895000
TXN-5476,3/28/2024,Nestlee,Personal Care,Ibadan,Wholesaler,0,746,0,6704,-6704
TXN-9376,12/13/2024,Dangote,Toiletry,Enugu,Retail Store,15,954,14310,0,14310
TXN-4817,5/12/2024,Indommee,Beverage,Jos,Retail Store,53,623,33019,3000,30019
TXN-1890,11/19/2024,Dangote,Household,Port Harcourt,Online,271,971,263141,3975,259166
TXN-3669,2/2/2024,Reckit,Household,Kano,Ecom,0,919,0,3000,-3000
TXN-4419,11/25/2024,Nestlee,Snack,Kano,Ecom,285,168,47880,0,47880
TXN-7459,3/3/2024,Reckit,Beverage,Ibadan,Retail Store,206,532,109592,6536,103056
TXN-5904,12/27/2024,Unilvr,Toiletry,Kano,Distributor,0,761,0,1000,-1000
TXN-1507,3/5/2024,Indommee,Toiletry,Port Harcourt,Retail Store,3000,823,2469000,5973,2463027
TXN-4174,11/27/2024,Colgate,Beverage,Enugu,Distributor,2000,672,1344000,7133,1336867
TXN-732,6/17/2024,Dangote,Snack,Abuja,Retail Store,0,137,0,6402,-6402
TXN-3582,3/25/2024,Reckit,Grocery,Port Harcourt,Ecom,109,612,66708,7805,58903
TXN-5128,9/29/2024,P&G,Snack,Abuja,Online,217,908,197036,4858,192178
TXN-9103,8/10/2024,Reckit,Dairy,Lagos,Online,113,236,26668,2000,24668
TXN-8343,4/19/2024,Unilvr,Toiletry,Enugu,Distributor,0,894,0,1000,-1000
TXN-9771,3/17/2024,Dangote,Personal Care,Jos,Retail Store,166,719,119354,6909,112445
TXN-3508,6/20/2024,Indommee,Grocery,Benin City,Ecom,142,911,129362,2242,127120
TXN-9916,8/16/2024,Nestlee,Household,Jos,Distributor,13,211,2743,1213,1530
TXN-7981,10/23/2024,Indommee,Toiletry,Benin City,Wholesaler,2000,533,1066000,7263,1058737
TXN-5735,1/2/2024,Reckit,Snack,Kano,Distributor,36,584,21024,3000,18024
TXN-5835,3/30/2024,Pepsico,Personal Care,Ibadan,Online,3000,872,2616000,1165,2614835
TXN-368,8/22/2024,Unilvr,Grocery,Abuja,Distributor,189,986,186354,2064,184290
TXN-5173,2/17/2024,Nestlee,Grocery,Jos,Wholesaler,17,301,5117,1000,4117
TXN-6240,6/11/2024,Dangote,Personal Care,Enugu,Distributor,1000,265,265000,1000,264000
TXN-8108,4/26/2024,Dangote,Personal Care,Ibadan,Wholesaler,260,647,168220,0,168220
TXN-6075,10/31/2024,Indommee,Household,Ibadan,Online,200,871,174200,2987,171213
TXN-7233,5/9/2024,Pepsico,Household,Abuja,Retail Store,182,782,142324,7801,134523
TXN-4307,6/1/2024,Colgate,Household,Kano,Distributor,143,583,83369,1810,81559
TXN-7894,5/25/2024,Indommee,Toiletry,Lagos,Wholesaler,261,641,167301,2352,164949
TXN-3363,8/29/2024,Indommee,Household,Ibadan,Retail Store,208,138,28704,5583,23121
TXN-1909,4/27/2024,Dangote,Dairy,Enugu,Ecom,0,805,0,1000,-1000
TXN-5614,2/29/2024,Coca Cola,Snack,Lagos,Retail Store,228,253,57684,3000,54684
TXN-1655,7/20/2024,Coca Cola,Grocery,Abuja,Distributor,3000,474,1422000,3000,1419000
TXN-8350,12/12/2024,Reckit,Beverage,Kano,Online,232,574,133168,2216,130952
TXN-7810,1/16/2024,Nestlee,Snack,Abuja,Retail Store,2000,308,616000,5921,610079
TXN-6992,5/29/2024,Coca Cola,Dairy,Ibadan,Retail Store,1000,854,854000,3306,850694
TXN-4086,12/7/2024,Unilvr,Household,Jos,Online,2000,734,1468000,1000,1467000
TXN-1530,10/26/2024,Colgate,Dairy,Kano,Online,0,619,0,6933,-6933
TXN-5738,11/9/2024,Dangote,Grocery,Enugu,Wholesaler,1000,329,329000,2000,327000
TXN-9962,1/27/2024,Dangote,Toiletry,Enugu,Distributor,2000,643,1286000,1000,1285000
TXN-9972,10/3/2024,Coca Cola,Beverage,Enugu,Retail Store,2000,259,518000,1013,516987
TXN-7683,4/7/2024,Pepsico,Dairy,Jos,Online,132,784,103488,7540,95948
TXN-5463,7/29/2024,Nestlee,Toiletry,Benin City,Online,0,383,0,695,-695
TXN-5116,1/15/2024,Pepsico,Beverage,Jos,Retail Store,1000,763,763000,7792,755208
TXN-3358,4/4/2024,Coca Cola,Personal Care,Port Harcourt,Wholesaler,255,740,188700,2000,186700
TXN-747,8/23/2024,Indommee,Household,Benin City,Retail Store,0,494,0,2000,-2000
TXN-8615,5/13/2024,Unilvr,Beverage,Kano,Ecom,181,609,110229,1000,109229
TXN-3094,1/18/2024,Unilvr,Beverage,Ibadan,Retail Store,68,603,41004,5772,35232
TXN-9484,2/25/2024,Indommee,Dairy,Benin City,Online,0,662,0,1000,-1000
TXN-8016,7/5/2024,Reckit,Grocery,Jos,Online,2000,939,1878000,3088,1874912
TXN-2239,9/15/2024,Pepsico,Toiletry,Enugu,Online,244,893,217892,1000,216892
TXN-9752,9/7/2024,Coca Cola,Household,Ibadan,Retail Store,0,995,0,2000,-2000
TXN-9999,9/5/2024,Colgate,Household,Port Harcourt,Distributor,2000,593,1186000,3000,1183000
TXN-7865,7/14/2024,Nestlee,Toiletry,Abuja,Online,3000,137,411000,6451,404549
TXN-2999,8/15/2024,Reckit,Beverage,Enugu,Distributor,13,282,3666,0,3666
TXN-1155,5/27/2024,Reckit,Toiletry,Lagos,Retail Store,0,943,0,1000,-1000
TXN-5991,7/4/2024,P&G,Beverage,Abuja,Distributor,99,204,20196,737,19459
TXN-6821,5/17/2024,Unilvr,Dairy,Kano,Online,0,627,0,5497,-5497
TXN-3838,12/19/2024,Dangote,Snack,Ibadan,Ecom,3000,603,1809000,6511,1802489
TXN-3514,4/1/2024,P&G,Beverage,Abuja,Ecom,3000,503,1509000,4862,1504138
TXN-9819,1/16/2024,Indommee,Beverage,Ibadan,Retail Store,289,892,257788,1000,256788
TXN-3876,6/12/2024,Dangote,Personal Care,Jos,Wholesaler,1000,877,877000,7041,869959
TXN-8400,9/15/2024,Pepsico,Beverage,Abuja,Distributor,126,931,117306,2000,115306
TXN-3982,1/13/2024,Indommee,Snack,Abuja,Online,55,989,54395,4575,49820
TXN-2611,4/11/2024,Pepsico,Household,Kano,Online,168,822,138096,5477,132619
TXN-9850,3/4/2024,Dangote,Beverage,Port Harcourt,Online,250,893,223250,0,223250
TXN-8129,2/26/2024,Coca Cola,Beverage,Abuja,Online,2000,148,296000,5804,290196
TXN-1343,8/14/2024,Coca Cola,Grocery,Kano,Retail Store,2000,939,1878000,3000,1875000
TXN-9305,6/3/2024,P&G,Dairy,Port Harcourt,Retail Store,30,159,4770,0,4770
TXN-3756,1/11/2024,Nestlee,Snack,Benin City,Ecom,2000,273,546000,7198,538802
TXN-8123,7/9/2024,Pepsico,Snack,Lagos,Online,253,429,108537,3000,105537
TXN-697,3/13/2024,P&G,Household,Lagos,Wholesaler,287,709,203483,6439,197044
TXN-9587,2/6/2024,Colgate,Dairy,Jos,Online,3000,443,1329000,3021,1325979
TXN-6687,9/16/2024,Coca Cola,Household,Enugu,Retail Store,0,153,0,6106,-6106
TXN-3113,10/11/2024,Reckit,Personal Care,Lagos,Online,36,296,10656,5395,5261
TXN-3983,3/26/2024,Reckit,Dairy,Port Harcourt,Online,0,573,0,3000,-3000
TXN-6639,8/12/2024,Pepsico,Dairy,Enugu,Ecom,1,131,131,3000,-2869
TXN-5121,7/28/2024,Dangote,Household,Kano,Online,47,861,40467,0,40467
TXN-2898,12/17/2024,Coca Cola,Grocery,Ibadan,Distributor,115,229,26335,0,26335
TXN-7235,8/10/2024,Dangote,Snack,Ibadan,Retail Store,2000,970,1940000,2000,1938000
TXN-8437,1/29/2024,Coca Cola,Dairy,Ibadan,Distributor,2000,377,754000,0,754000
TXN-6567,4/14/2024,Reckit,Snack,Lagos,Retail Store,1000,971,971000,5626,965374
TXN-5521,2/14/2024,Reckit,Dairy,Lagos,Ecom,149,856,127544,4941,122603
TXN-490,12/10/2024,Reckit,Snack,Ibadan,Online,13,637,8281,852,7429
TXN-4636,3/20/2024,P&G,Snack,Lagos,Online,1000,207,207000,4844,202156
TXN-4349,5/18/2024,Colgate,Dairy,Abuja,Retail Store,3000,914,2742000,5797,2736203
TXN-5731,8/3/2024,Nestlee,Personal Care,Ibadan,Retail Store,3000,961,2883000,1000,2882000
TXN-9217,4/26/2024,Colgate,Snack,Kano,Online,2000,372,744000,6638,737362
TXN-8795,7/19/2024,Colgate,Household,Benin City,Distributor,74,259,19166,1000,18166
TXN-9642,6/14/2024,Unilvr,Toiletry,Abuja,Retail Store,244,413,100772,6602,94170
TXN-2070,1/20/2024,Colgate,Snack,Lagos,Online,0,774,0,3000,-3000
TXN-5614,2/28/2024,Reckit,Personal Care,Kano,Distributor,177,189,33453,1000,32453
TXN-812,12/31/2024,Indommee,Household,Ibadan,Distributor,2000,522,1044000,2000,1042000
TXN-8503,7/19/2024,P&G,Dairy,Abuja,Wholesaler,284,216,61344,614,60730
TXN-1623,12/24/2024,Indommee,Grocery,Port Harcourt,Distributor,1000,960,960000,2000,958000
TXN-6067,2/12/2024,Reckit,Grocery,Ibadan,Wholesaler,0,319,0,3000,-3000
TXN-3055,10/15/2024,Indommee,Snack,Benin City,Retail Store,10,473,4730,1000,3730
TXN-3752,9/1/2024,Coca Cola,Dairy,Kano,Retail Store,203,484,98252,5098,93154
TXN-7930,6/8/2024,Dangote,Toiletry,Jos,Distributor,259,931,241129,3000,238129
TXN-9783,5/24/2024,Coca Cola,Snack,Jos,Wholesaler,3000,394,1182000,3000,1179000
TXN-7125,9/28/2024,Dangote,Dairy,Jos,Retail Store,195,982,191490,3000,188490
TXN-9937,2/12/2024,Nestlee,Personal Care,Lagos,Distributor,246,499,122754,2000,120754
TXN-4133,9/16/2024,Indommee,Snack,Port Harcourt,Retail Store,2000,251,502000,696,501304
TXN-9584,9/8/2024,Coca Cola,Grocery,Lagos,Online,9,300,2700,5181,-2481
TXN-1579,8/9/2024,Unilvr,Household,Ibadan,Online,85,965,82025,1000,81025
TXN-352,4/6/2024,Colgate,Dairy,Ibadan,Online,1000,879,879000,4964,874036
TXN-1976,12/29/2024,Nestlee,Grocery,Lagos,Retail Store,8,788,6304,0,6304
TXN-8396,2/6/2024,Pepsico,Grocery,Benin City,Retail Store,170,320,54400,0,54400
TXN-4521,4/12/2024,Unilvr,Household,Ibadan,Online,219,580,127020,1000,126020
TXN-1208,7/2/2024,Nestlee,Household,Kano,Ecom,100,508,50800,0,50800
TXN-6435,1/15/2024,Pepsico,Personal Care,Enugu,Online,134,297,39798,0,39798
TXN-2414,4/22/2024,Indommee,Grocery,Ibadan,Retail Store,21,578,12138,2000,10138
TXN-7429,12/30/2024,Dangote,Grocery,Lagos,Wholesaler,2000,693,1386000,2000,1384000
TXN-785,5/6/2024,Unilvr,Dairy,Port Harcourt,Retail Store,218,193,42074,4550,37524
TXN-4659,5/24/2024,Pepsico,Snack,Enugu,Retail Store,2000,129,258000,3256,254744
TXN-7663,1/28/2024,Indommee,Personal Care,Kano,Retail Store,0,545,0,1000,-1000
TXN-8149,5/6/2024,Colgate,Household,Jos,Online,0,370,0,0,0
TXN-3323,11/28/2024,Pepsico,Personal Care,Lagos,Online,1000,234,234000,7248,226752
TXN-2313,5/23/2024,Coca Cola,Personal Care,Abuja,Wholesaler,2000,496,992000,2414,989586
TXN-3648,5/27/2024,P&G,Personal Care,Port Harcourt,Retail Store,1000,502,502000,980,501020
TXN-2423,9/27/2024,Dangote,Grocery,Enugu,Online,1000,214,214000,1669,212331
TXN-2648,2/7/2024,P&G,Beverage,Enugu,Retail Store,3000,481,1443000,2000,1441000
TXN-4993,3/17/2024,Dangote,Household,Benin City,Retail Store,0,279,0,3000,-3000
TXN-1323,9/1/2024,Colgate,Snack,Lagos,Retail Store,187,756,141372,2000,139372
TXN-8355,11/1/2024,Nestlee,Personal Care,Kano,Retail Store,106,150,15900,6379,9521
TXN-65,10/18/2024,Indommee,Grocery,Jos,Retail Store,2000,861,1722000,1000,1721000
TXN-2257,1/30/2024,Nestlee,Grocery,Abuja,Online,254,521,132334,5869,126465
TXN-1839,8/14/2024,Nestlee,Household,Kano,Retail Store,1000,809,809000,0,809000
TXN-5282,6/3/2024,P&G,Snack,Enugu,Online,30,838,25140,0,25140
TXN-1862,7/27/2024,Unilvr,Dairy,Lagos,Online,3000,973,2919000,1000,2918000
TXN-5462,7/22/2024,Nestlee,Personal Care,Ibadan,Retail Store,238,233,55454,2944,52510
TXN-8510,9/12/2024,Coca Cola,Toiletry,Port Harcourt,Wholesaler,1000,583,583000,2000,581000
TXN-5923,9/2/2024,Indommee,Household,Enugu,Online,190,559,106210,3000,103210
TXN-8722,7/6/2024,Reckit,Dairy,Jos,Ecom,1000,394,394000,1820,392180
TXN-2538,8/21/2024,Dangote,Dairy,Benin City,Online,141,892,125772,2000,123772
TXN-6347,11/26/2024,Nestlee,Beverage,Port Harcourt,Distributor,0,361,0,3453,-3453
TXN-7972,4/18/2024,Unilvr,Dairy,Kano,Distributor,0,175,0,3000,-3000
TXN-8558,4/9/2024,Indommee,Household,Enugu,Retail Store,224,592,132608,4595,128013
TXN-3628,7/25/2024,Coca Cola,Dairy,Benin City,Retail Store,185,645,119325,2786,116539
TXN-5342,7/20/2024,Indommee,Dairy,Ibadan,Ecom,173,956,165388,5949,159439
TXN-7826,1/16/2024,Dangote,Snack,Jos,Wholesaler,30,724,21720,3000,18720
TXN-1313,9/11/2024,Indommee,Toiletry,Benin City,Ecom,2000,482,964000,7920,956080
TXN-879,1/30/2024,P&G,Beverage,Port Harcourt,Ecom,0,744,0,0,0
TXN-5323,8/2/2024,Colgate,Toiletry,Jos,Wholesaler,3000,447,1341000,2000,1339000
TXN-4051,3/20/2024,Unilvr,Grocery,Ibadan,Online,0,683,0,3000,-3000
TXN-6858,4/21/2024,Pepsico,Dairy,Port Harcourt,Retail Store,63,498,31374,7934,23440
TXN-8433,3/6/2024,Unilvr,Toiletry,Jos,Online,119,594,70686,3000,67686
TXN-5815,11/29/2024,P&G,Grocery,Port Harcourt,Retail Store,1000,341,341000,4568,336432
TXN-2134,10/31/2024,Nestlee,Grocery,Lagos,Distributor,250,809,202250,2000,200250
TXN-3821,8/1/2024,Reckit,Snack,Kano,Online,0,286,0,0,0
TXN-2345,5/31/2024,Pepsico,Snack,Jos,Online,2000,858,1716000,1903,1714097
TXN-25,7/8/2024,Reckit,Personal Care,Ibadan,Retail Store,98,673,65954,7494,58460
TXN-1288,11/14/2024,Reckit,Snack,Ibadan,Online,10,273,2730,2320,410
TXN-4314,7/15/2024,Colgate,Grocery,Benin City,Online,0,564,0,3926,-3926
TXN-7522,9/25/2024,Pepsico,Grocery,Abuja,Ecom,228,910,207480,0,207480
TXN-1039,3/29/2024,Pepsico,Grocery,Kano,Online,1000,666,666000,2000,664000
TXN-3631,12/21/2024,Reckit,Household,Kano,Wholesaler,261,261,68121,5080,63041
TXN-3360,9/24/2024,Coca Cola,Toiletry,Enugu,Wholesaler,11,375,4125,0,4125
TXN-1793,6/20/2024,Reckit,Toiletry,Lagos,Ecom,0,593,0,2000,-2000
TXN-4749,7/5/2024,Indommee,Snack,Enugu,Online,0,159,0,5505,-5505
TXN-5214,5/16/2024,Indommee,Beverage,Benin City,Distributor,196,192,37632,895,36737
TXN-3815,6/9/2024,Indommee,Toiletry,Enugu,Online,37,640,23680,3000,20680
TXN-2576,7/26/2024,Dangote,Household,Abuja,Wholesaler,2000,440,880000,7114,872886
TXN-3473,1/26/2024,Coca Cola,Grocery,Enugu,Online,47,644,30268,1000,29268
TXN-726,7/7/2024,P&G,Toiletry,Benin City,Online,239,172,41108,6995,34113
TXN-2675,5/15/2024,Pepsico,Dairy,Benin City,Retail Store,0,422,0,3000,-3000
TXN-4523,11/29/2024,Indommee,Personal Care,Port Harcourt,Retail Store,243,889,216027,3187,212840
TXN-8501,10/4/2024,Dangote,Personal Care,Lagos,Ecom,3000,390,1170000,0,1170000
TXN-7325,4/6/2024,Nestlee,Personal Care,Kano,Ecom,54,146,7884,7966,-82
TXN-6980,12/22/2024,P&G,Dairy,Port Harcourt,Online,296,297,87912,2820,85092
TXN-2169,12/30/2024,P&G,Personal Care,Port Harcourt,Wholesaler,176,408,71808,2192,69616
TXN-7788,12/4/2024,Nestlee,Household,Kano,Wholesaler,2000,892,1784000,1000,1783000
TXN-9480,11/28/2024,Indommee,Personal Care,Enugu,Ecom,2000,460,920000,3133,916867
TXN-2062,7/11/2024,Dangote,Household,Jos,Online,41,484,19844,6449,13395
TXN-4561,5/18/2024,Unilvr,Grocery,Port Harcourt,Online,2000,664,1328000,1000,1327000
TXN-8285,5/6/2024,Pepsico,Personal Care,Port Harcourt,Online,221,336,74256,1024,73232
TXN-3285,4/21/2024,Reckit,Dairy,Kano,Wholesaler,167,210,35070,2521,32549
TXN-5500,7/2/2024,Reckit,Snack,Abuja,Wholesaler,0,572,0,1000,-1000
TXN-7205,8/1/2024,Colgate,Personal Care,Benin City,Retail Store,255,691,176205,2000,174205
TXN-2312,8/16/2024,Indommee,Beverage,Lagos,Retail Store,0,210,0,3686,-3686
TXN-2224,5/4/2024,Pepsico,Grocery,Enugu,Distributor,33,373,12309,3000,9309
TXN-4597,7/31/2024,Nestlee,Household,Enugu,Wholesaler,234,444,103896,581,103315
TXN-6134,10/16/2024,Dangote,Household,Jos,Wholesaler,47,130,6110,1000,5110
TXN-7416,8/12/2024,Nestlee,Personal Care,Port Harcourt,Online,0,431,0,3000,-3000
TXN-6677,2/2/2024,Coca Cola,Grocery,Benin City,Ecom,12,403,4836,7463,-2627
TXN-8204,4/3/2024,Nestlee,Snack,Abuja,Ecom,29,722,20938,0,20938
TXN-2069,9/16/2024,Pepsico,Beverage,Enugu,Wholesaler,174,982,170868,5052,165816
TXN-8166,1/19/2024,Coca Cola,Dairy,Kano,Retail Store,118,131,15458,0,15458
TXN-7789,2/26/2024,Coca Cola,Personal Care,Benin City,Ecom,3000,435,1305000,3972,1301028
TXN-1076,12/4/2024,Reckit,Household,Ibadan,Ecom,171,442,75582,3000,72582
TXN-6485,3/11/2024,P&G,Grocery,Enugu,Wholesaler,0,549,0,3613,-3613
TXN-7654,8/27/2024,Unilvr,Toiletry,Lagos,Distributor,11,860,9460,5189,4271
TXN-2247,12/9/2024,Pepsico,Grocery,Kano,Online,3000,630,1890000,6331,1883669
TXN-881,10/7/2024,Colgate,Beverage,Jos,Online,3000,815,2445000,2000,2443000
TXN-576,8/24/2024,Unilvr,Household,Benin City,Retail Store,136,818,111248,3854,107394
TXN-802,11/16/2024,Dangote,Toiletry,Kano,Online,277,454,125758,2395,123363
TXN-2102,4/6/2024,P&G,Beverage,Benin City,Retail Store,3000,485,1455000,5206,1449794
TXN-6331,10/12/2024,Indommee,Toiletry,Jos,Ecom,185,473,87505,1663,85842
TXN-1321,5/7/2024,Pepsico,Snack,Benin City,Distributor,1000,518,518000,1000,517000
TXN-6447,4/10/2024,Coca Cola,Personal Care,Lagos,Wholesaler,35,857,29995,695,29300
TXN-4749,4/9/2024,Coca Cola,Dairy,Kano,Retail Store,299,892,266708,1262,265446
TXN-4868,6/28/2024,Reckit,Toiletry,Kano,Online,44,150,6600,1000,5600
TXN-8594,1/19/2024,Unilvr,Personal Care,Lagos,Online,0,586,0,5631,-5631
TXN-3163,10/7/2024,P&G,Dairy,Jos,Online,3000,174,522000,3852,518148
TXN-2487,9/8/2024,Coca Cola,Grocery,Enugu,Ecom,3000,583,1749000,2000,1747000
TXN-4740,1/30/2024,Coca Cola,Grocery,Lagos,Ecom,3000,614,1842000,6152,1835848
TXN-4178,8/14/2024,Colgate,Personal Care,Benin City,Online,264,162,42768,1000,41768
TXN-9950,1/16/2024,Unilvr,Beverage,Port Harcourt,Wholesaler,3000,366,1098000,3000,1095000
TXN-1393,7/29/2024,Coca Cola,Beverage,Port Harcourt,Retail Store,93,962,89466,4718,84748
TXN-2649,9/22/2024,Reckit,Toiletry,Ibadan,Distributor,25,255,6375,3000,3375
TXN-9647,3/22/2024,Coca Cola,Beverage,Enugu,Retail Store,2000,171,342000,1670,340330
TXN-5693,4/25/2024,P&G,Dairy,Ibadan,Retail Store,0,284,0,2735,-2735
TXN-6500,2/21/2024,Nestlee,Beverage,Jos,Online,2000,765,1530000,3000,1527000
TXN-5923,3/26/2024,Dangote,Beverage,Benin City,Wholesaler,2000,227,454000,1000,453000
TXN-8694,6/19/2024,Nestlee,Beverage,Ibadan,Retail Store,2000,542,1084000,1000,1083000
TXN-9114,1/29/2024,P&G,Beverage,Benin City,Online,19,693,13167,2460,10707
TXN-4122,2/21/2024,Nestlee,Beverage,Ibadan,Wholesaler,131,228,29868,1000,28868
TXN-3490,8/19/2024,Reckit,Personal Care,Abuja,Wholesaler,2000,775,1550000,619,1549381
TXN-758,5/19/2024,Dangote,Toiletry,Jos,Retail Store,289,677,195653,0,195653
TXN-3067,11/28/2024,Indommee,Toiletry,Lagos,Retail Store,12,286,3432,5518,-2086
TXN-7370,2/14/2024,Unilvr,Toiletry,Enugu,Wholesaler,0,451,0,5873,-5873
TXN-8007,1/14/2024,Dangote,Personal Care,Lagos,Online,144,321,46224,0,46224
TXN-7956,10/31/2024,Reckit,Household,Kano,Wholesaler,152,607,92264,3000,89264
TXN-1418,9/23/2024,Reckit,Personal Care,Lagos,Online,2000,351,702000,3000,699000
TXN-8912,3/22/2024,Indommee,Dairy,Benin City,Retail Store,167,993,165831,0,165831
TXN-6238,1/26/2024,Reckit,Personal Care,Kano,Retail Store,2000,726,1452000,3000,1449000
TXN-2356,7/20/2024,Indommee,Beverage,Benin City,Ecom,0,712,0,3000,-3000
TXN-7862,3/8/2024,Nestlee,Dairy,Kano,Distributor,113,778,87914,2000,85914
TXN-8953,2/21/2024,Reckit,Grocery,Benin City,Retail Store,1000,531,531000,0,531000
TXN-81,5/21/2024,Colgate,Grocery,Lagos,Ecom,2000,246,492000,3289,488711
TXN-177,3/7/2024,Pepsico,Beverage,Enugu,Online,143,188,26884,4567,22317
TXN-1487,12/26/2024,Unilvr,Grocery,Ibadan,Online,277,829,229633,3000,226633
TXN-7505,12/30/2024,Nestlee,Personal Care,Benin City,Ecom,1000,938,938000,2000,936000
TXN-3967,9/19/2024,Dangote,Toiletry,Abuja,Online,0,788,0,1000,-1000
TXN-5615,2/28/2024,P&G,Snack,Benin City,Retail Store,157,904,141928,2000,139928
TXN-5267,4/3/2024,Colgate,Personal Care,Ibadan,Online,100,803,80300,6697,73603
TXN-1070,11/12/2024,Dangote,Household,Ibadan,Online,59,660,38940,6933,32007
TXN-6580,2/11/2024,Dangote,Personal Care,Enugu,Ecom,234,120,28080,3000,25080
TXN-7569,7/4/2024,P&G,Beverage,Benin City,Online,3000,822,2466000,1000,2465000
TXN-2384,8/4/2024,Colgate,Snack,Port Harcourt,Ecom,3000,343,1029000,7522,1021478
TXN-5207,10/26/2024,Reckit,Snack,Enugu,Retail Store,3000,378,1134000,1200,1132800
TXN-168,9/10/2024,Indommee,Dairy,Kano,Wholesaler,191,431,82321,2000,80321
TXN-4401,10/8/2024,Nestlee,Beverage,Benin City,Wholesaler,0,671,0,3000,-3000
TXN-9500,5/10/2024,Coca Cola,Personal Care,Ibadan,Online,263,340,89420,6450,82970
TXN-9190,6/27/2024,Reckit,Toiletry,Lagos,Wholesaler,1000,150,150000,2000,148000
TXN-9459,4/18/2024,Colgate,Dairy,Lagos,Retail Store,102,215,21930,635,21295
TXN-2915,11/13/2024,Coca Cola,Toiletry,Kano,Retail Store,0,821,0,2000,-2000
TXN-8333,5/31/2024,Coca Cola,Dairy,Abuja,Wholesaler,2000,740,1480000,3200,1476800
TXN-6309,4/27/2024,Unilvr,Grocery,Benin City,Online,0,561,0,2000,-2000
TXN-776,6/15/2024,Coca Cola,Personal Care,Benin City,Online,24,541,12984,5025,7959
TXN-1634,8/29/2024,Reckit,Beverage,Lagos,Distributor,94,808,75952,0,75952
TXN-1988,4/22/2024,Pepsico,Snack,Ibadan,Ecom,2000,448,896000,1000,895000
TXN-9482,2/15/2024,Colgate,Grocery,Jos,Distributor,0,333,0,3000,-3000
TXN-2428,1/30/2024,Coca Cola,Personal Care,Benin City,Wholesaler,3000,670,2010000,629,2009371
TXN-7791,12/20/2024,P&G,Personal Care,Ibadan,Retail Store,236,408,96288,1000,95288
TXN-2884,6/22/2024,Pepsico,Household,Enugu,Distributor,0,165,0,1309,-1309
TXN-780,4/20/2024,Nestlee,Beverage,Ibadan,Wholesaler,106,875,92750,5683,87067
TXN-4801,1/14/2024,Reckit,Dairy,Ibadan,Retail Store,1000,119,119000,1000,118000
TXN-2501,8/18/2024,P&G,Personal Care,Abuja,Ecom,2000,690,1380000,3000,1377000
TXN-4840,5/25/2024,Pepsico,Household,Ibadan,Ecom,0,793,0,1000,-1000
TXN-9472,5/22/2024,Colgate,Beverage,Lagos,Retail Store,3000,356,1068000,0,1068000
TXN-2731,2/17/2024,Unilvr,Dairy,Abuja,Distributor,1000,745,745000,1460,743540
TXN-6869,7/28/2024,Indommee,Beverage,Benin City,Online,3000,988,2964000,0,2964000
TXN-147,11/21/2024,Unilvr,Snack,Enugu,Online,1000,579,579000,814,578186
TXN-6274,8/27/2024,P&G,Household,Lagos,Online,1000,331,331000,1244,329756
TXN-2568,5/13/2024,Reckit,Grocery,Ibadan,Distributor,65,654,42510,1000,41510
TXN-9987,9/25/2024,Pepsico,Grocery,Abuja,Distributor,2000,856,1712000,4036,1707964
TXN-1969,9/3/2024,Colgate,Grocery,Kano,Retail Store,152,857,130264,518,129746
TXN-9889,8/6/2024,Reckit,Snack,Benin City,Retail Store,0,931,0,1486,-1486
TXN-1834,8/6/2024,Coca Cola,Toiletry,Benin City,Ecom,3000,535,1605000,6437,1598563
TXN-3795,10/1/2024,Unilvr,Personal Care,Enugu,Retail Store,70,397,27790,1000,26790
TXN-998,11/3/2024,Reckit,Snack,Port Harcourt,Retail Store,2000,364,728000,2000,726000
TXN-4232,9/29/2024,P&G,Grocery,Kano,Retail Store,2000,936,1872000,1000,1871000
